,open,close,high,low,total_turnover,volume,limit_up,limit_down
2005-01-04,1.6636,1.615,1.6636,1.615,1490495.0,786130.0,1.8438,1.5087
2005-01-05,1.615,1.6289,1.6474,1.6081,1267446.0,670132.0,1.7768,1.4533
2005-01-06,1.6404,1.6266,1.6404,1.6173,1361210.0,719284.0,1.7929,1.4672
2005-01-07,1.6243,1.6358,1.682,1.6243,810638.0,424075.0,1.7883,1.4648
2005-01-10,1.6312,1.6589,1.6612,1.6312,883486.0,460846.0,1.7999,1.4718
2005-01-11,1.6589,1.6589,1.6612,1.6404,1208461.0,629011.0,1.8253,1.4926
2005-01-12,1.6589,1.682,1.6867,1.6474,1298706.0,669995.0,1.8253,1.4926
2005-01-13,1.6797,1.6936,1.6982,1.6797,1173117.0,595735.0,1.8507,1.5134
2005-01-14,1.6797,1.6474,1.6982,1.6428,2267001.0,1161243.0,1.8623,1.5249
2005-01-17,1.622,1.6173,1.6451,1.6127,1889032.0,997391.0,1.8114,1.4833
2005-01-18,1.6474,1.6451,1.6474,1.6127,1733772.0,915267.0,1.7791,1.4556
2005-01-19,1.6358,1.6197,1.6451,1.6197,1345832.0,711346.0,1.8091,1.481
2005-01-20,1.6197,1.5064,1.6335,1.4787,5367954.0,3012662.0,1.7814,1.4579
2005-01-21,1.5711,1.6566,1.6566,1.5711,15405039.0,8085263.0,1.6566,1.3563
2005-01-24,1.6682,1.7098,1.749,1.6682,17015318.0,8572983.0,1.823,1.4903
2005-01-25,1.7121,1.7144,1.7259,1.6636,6097512.0,3084010.0,1.8807,1.5388
2005-01-26,1.7144,1.6959,1.7259,1.6843,4244626.0,2133039.0,1.8854,1.5434
2005-01-27,1.6867,1.6659,1.6982,1.6636,2270568.0,1164849.0,1.8646,1.5272
2005-01-28,1.689,1.7051,1.7467,1.6867,7904279.0,3983885.0,1.8322,1.4995
2005-01-31,1.6497,1.6035,1.7028,1.5919,5761459.0,3022176.0,1.8761,1.5342
2005-02-01,1.5942,1.622,1.6497,1.5896,3165906.0,1669746.0,1.7629,1.4441
2005-02-02,1.622,1.7282,1.7352,1.622,7144447.0,3618142.0,1.7837,1.4602
2005-02-03,1.7236,1.7583,1.8114,1.7005,20462937.0,9917787.0,1.9015,1.555
2005-02-04,1.7513,1.8322,1.8692,1.7375,15282218.0,7224230.0,1.9339,1.5827
2005-02-16,1.8438,1.816,1.8461,1.7883,11159729.0,5291294.0,2.0147,1.6497
2005-02-17,1.8068,1.8276,1.8322,1.7906,5105370.0,2411971.0,1.9986,1.6335
2005-02-18,1.823,1.756,1.823,1.7537,8191423.0,3960600.0,2.0101,1.6451
2005-02-21,1.756,1.7883,1.8091,1.7444,5454876.0,2630823.0,1.9316,1.5804
2005-02-22,1.7883,1.8253,1.8368,1.7814,10367988.0,4913779.0,1.9662,1.6104
2005-02-23,1.8253,1.8253,1.8368,1.8022,9590103.0,4529755.0,2.0078,1.6428
2005-02-24,1.8184,1.8992,1.9154,1.8137,20265059.0,9289944.0,2.0078,1.6428
2005-02-25,1.89,1.8623,1.9108,1.8576,16104251.0,7332108.0,2.0887,1.7098
2005-02-28,1.8623,1.8484,1.8807,1.8322,5729850.0,2650343.0,2.0494,1.6751
2005-03-01,1.8507,1.8669,1.9223,1.8484,9192400.0,4207445.0,2.0332,1.6636
2005-03-02,1.853,1.8045,1.8738,1.8022,8726439.0,4088681.0,2.054,1.6797
2005-03-03,1.8022,1.7906,1.8045,1.7675,10656364.0,5130282.0,1.9847,1.6243
2005-03-04,1.7906,1.7698,1.7906,1.7513,8611691.0,4182014.0,1.9708,1.6127
2005-03-07,1.7837,1.7929,1.8091,1.7745,5987111.0,2884395.0,1.9477,1.5919
